game_id,game_time_utc,team_id,team,opp_id,opp,is_home,team_score,opp_score,win,margin,fga,fgm,fg3a,fg3m,fta,ftm,orb,drb,trb,ast,stl,blk,pf,tov,possessions,efg,ts_pct,ft_rate,tov_rate,orb_rate,drb_rate,three_pa_rate,off_rating,def_rating,net_rating,days_since_prev,b2b,three_in_four,pre_team_score_avg5,pre_team_score_avg10,pre_team_score_season,pre_opp_score_avg5,pre_opp_score_avg10,pre_opp_score_season,pre_margin_avg5,pre_margin_avg10,pre_margin_season,pre_possessions_avg5,pre_possessions_avg10,pre_possessions_season,pre_off_rating_avg5,pre_off_rating_avg10,pre_off_rating_season,pre_def_rating_avg5,pre_def_rating_avg10,pre_def_rating_season,pre_net_rating_avg5,pre_net_rating_avg10,pre_net_rating_season,pre_efg_avg5,pre_efg_avg10,pre_efg_season,pre_ts_pct_avg5,pre_ts_pct_avg10,pre_ts_pct_season,pre_ft_rate_avg5,pre_ft_rate_avg10,pre_ft_rate_season,pre_tov_rate_avg5,pre_tov_rate_avg10,pre_tov_rate_season,pre_orb_rate_avg5,pre_orb_rate_avg10,pre_orb_rate_season,pre_three_pa_rate_avg5,pre_three_pa_rate_avg10,pre_three_pa_rate_season,pre_ast_avg5,pre_ast_avg10,pre_ast_season,pre_tov_avg5,pre_tov_avg10,pre_tov_season
0022500530,2026-01-09 01:00:00+00:00,1610612739,CLE,1610612750,MIN,0,122.0,131.0,0,-9.0,91.0,48.0,33.0,11.0,21.0,15.0,9.0,29.0,42.0,31.0,9.0,2.0,17.0,13.0,103.86,0.5879120879120879,0.60853950518755,0.23076923076923078,0.1251684960523782,0.20454545454545456,0.7435897435897436,0.3626373626373626,117.46581937223185,126.1313306373965,-8.665511265164653,2.0416666666666665,0,0,117.0,121.4,119.21052631578948,110.4,118.1,116.76315789473684,6.6,3.3,2.4473684210526314,105.11600000000001,105.05999999999999,104.79842105263158,111.29130472386029,115.41985565600137,113.6973033064176,105.10594927975299,112.467722054261,111.51891809418593,6.18535544410731,2.9521336017403557,2.1783852122316714,0.5609152572233967,0.5762197458826821,0.5492649126350766,0.5927751814055954,0.6046904686546695,0.5829459833381787,0.2475951374207188,0.21312724021428378,0.2572662483128316,0.15626662450851272,0.14495382640950852,0.13610614983452848,0.27585249899728365,0.26620276465015696,0.2651368291190691,0.4214552501761804,0.4236177495055039,0.4619827682042847,29.6,30.8,27.842105263157894,16.4,15.2,14.263157894736842
0022500542,2026-01-10 18:00:00+00:00,1610612739,CLE,1610612750,MIN,1,146.0,134.0,1,12.0,92.0,55.0,31.0,15.0,25.0,21.0,8.0,23.0,39.0,38.0,10.0,2.0,18.0,10.0,103.9,0.6793478260869565,0.7087378640776699,0.2717391304347826,0.09624639076034648,0.21621621621621623,0.6764705882352942,0.33695652173913043,140.51973051010586,128.9701636188643,11.549566891241568,1.7083333333333333,0,1,118.8,121.1,119.28205128205128,116.4,117.6,117.12820512820512,2.4,3.5,2.1538461538461537,104.324,104.498,104.77435897435898,113.82360790455782,115.74882707075469,113.79393192348977,111.59728682255411,112.65849486955344,111.89359533888364,2.2263210820037074,3.090332201201238,1.9003365846061246,0.579539341472481,0.5805555091293363,0.5502558658473077,0.6066586549621894,0.6083937242209738,0.5836022274881625,0.2520823169078983,0.21739228210308803,0.25658683760658546,0.1553311157798305,0.14376954338778253,0.1358256971734477,0.27830005144483605,0.25957397677136906,0.263583204130002,0.40648272270365293,0.4212676243831015,0.4594354501128252,30.0,30.8,27.923076923076923,16.2,15.0,14.23076923076923
0022500558,2026-01-13 00:00:00+00:00,1610612739,CLE,1610612762,UTA,1,112.0,123.0,0,-11.0,92.0,41.0,41.0,17.0,13.0,13.0,6.0,24.0,39.0,33.0,10.0,6.0,19.0,14.0,106.02,0.5380434782608695,0.5730659025787965,0.14130434782608695,0.1320505564987738,0.125,0.75,0.44565217391304346,105.64044519901906,116.01584606677986,-10.375400867760803,2.25,0,1,122.2,121.8,119.95,120.6,117.8,117.55,1.6,4.0,2.4,103.732,104.32000000000001,104.75250000000001,117.78381453437237,116.64788566302188,114.46207688815517,116.24215241175838,113.06497375982744,112.32050954588314,1.541662122613991,3.582911903194433,2.141567342272011,0.5997839066898722,0.5795247744966527,0.5534831648532988,0.6263396115778747,0.6063857992193449,0.5867306184029003,0.26059680966152154,0.22272711468679618,0.2569656449272904,0.14650627826654325,0.14109289555995644,0.13483621451312017,0.26196882660297294,0.2655705983929907,0.2623990294321574,0.3947073603848123,0.40438856391333644,0.4563734769034828,31.4,31.0,28.175,15.2,14.7,14.125
0022500572,2026-01-15 00:00:00+00:00,1610612739,CLE,1610612755,PHI,0,133.0,107.0,1,26.0,95.0,50.0,46.0,20.0,18.0,13.0,12.0,40.0,60.0,41.0,6.0,5.0,19.0,16.0,104.18,0.631578947368421,0.6461329187718616,0.18947368421052632,0.1535803417162603,0.27906976744186046,0.7843137254901961,0.4842105263157895,127.66365905164137,102.70685352274909,24.95680552889229,2.0,0,0,122.0,118.9,119.7560975609756,123.6,118.3,117.6829268292683,-1.6,0.6,2.073170731707317,104.728,104.08,104.78341463414634,116.54452431843588,114.20694955204388,114.24691513963965,118.06764941608822,113.78295755484707,112.41063970492941,-1.5231250976523427,0.4239919971968078,1.8362754347102348,0.5887879511792555,0.5704719794655968,0.5531065871315323,0.6211986589863852,0.5995081214510045,0.5863973326510928,0.24467163271511097,0.22638135899321438,0.25414463768091955,0.13926634997801615,0.1423075435359729,0.1347682716347215,0.21867614367614366,0.24625241657480887,0.25904783359234873,0.3931401207488164,0.40228711463797406,0.456111981708594,31.6,30.3,28.29268292682927,14.6,14.8,14.121951219512194
0022500589,2026-01-17 00:00:00+00:00,1610612739,CLE,1610612755,PHI,0,117.0,115.0,1,2.0,85.0,44.0,34.0,17.0,17.0,12.0,10.0,32.0,54.0,38.0,7.0,5.0,15.0,18.0,98.92,0.6176470588235294,0.6325692041522492,0.2,0.18196522442377677,0.29411764705882354,0.7111111111111111,0.4,118.27739587545491,116.25556004852406,2.021835826930854,2.0,0,1,126.6,119.8,120.07142857142857,122.2,116.4,117.42857142857143,4.4,3.4,2.642857142857143,104.92,104.208,104.76904761904763,120.76355723320128,114.92278095769393,114.56636142325873,116.52027762887288,111.80874494793832,112.17959717678225,4.243279604328402,3.11403600975562,2.3867642464764742,0.6101037406529397,0.5725833625745319,0.554974976660982,0.6323994916677961,0.5996187083760475,0.5878196085111111,0.20756636955721622,0.2185845413677554,0.25260485307448166,0.13704306548267103,0.14406013553072822,0.1352161780652343,0.2221091447835634,0.2516593933189949,0.25952454630305133,0.3849822260119743,0.41117328354862276,0.456780994675432,35.2,31.4,28.595238095238095,14.4,15.0,14.166666666666666
0022500015,2026-01-19 19:30:00+00:00,1610612739,CLE,1610612760,OKC,1,104.0,136.0,0,-32.0,91.0,34.0,35.0,8.0,35.0,28.0,19.0,35.0,61.0,20.0,8.0,5.0,21.0,21.0,107.1,0.4175824175824176,0.48872180451127817,0.38461538461538464,0.19607843137254902,0.37254901960784315,0.8536585365853658,0.38461538461538464,97.10550887021476,126.98412698412699,-29.878618113912225,2.8125,0,0,126.0,121.5,120.0,122.0,116.2,117.37209302325581,4.0,5.3,2.627906976744186,103.376,104.24600000000001,104.63302325581395,121.91341000169061,116.60235736277544,114.652664550054,118.01595077886275,111.56095002930788,112.27438701100881,3.897459222827851,5.04140733346758,2.3782775390451807,0.6109058796903729,0.5859105684568848,0.556432466943832,0.6338090789536255,0.6132921301796104,0.5888602967818353,0.20665727864812533,0.22712620803442207,0.2513814843983309,0.13780220189030712,0.1470344131994099,0.13630336518985156,0.22378981705247095,0.2498211580248773,0.26032903701830185,0.4058913169210652,0.4136732835486228,0.4554605064271662,36.2,32.9,28.813953488372093,14.2,15.3,14.255813953488373
0022500620,2026-01-22 00:00:00+00:00,1610612739,CLE,1610612766,CHA,0,94.0,87.0,1,7.0,87.0,34.0,40.0,8.0,24.0,18.0,17.0,43.0,71.0,20.0,6.0,8.0,21.0,21.0,101.74000000000001,0.4367816091954023,0.48175481754817545,0.27586206896551724,0.20640849223510907,0.3617021276595745,0.7166666666666667,0.45977011494252873,92.39237271476311,85.51208964025948,6.880283074503637,2.1875,0,0,122.4,120.6,119.63636363636364,123.0,119.7,117.79545454545455,-0.6,0.9,1.8409090909090908,104.024,104.174,104.68909090909091,117.8413479012872,115.8324779029225,114.25386555733039,118.18651004820886,114.89189843538148,112.60869928312513,-0.3451621469216633,0.9405794675410221,1.6451662742052398,0.5768399456244389,0.5781896435484599,0.5532767840037999,0.6098455388183711,0.6082520968902803,0.5865844219575045,0.23742650941735607,0.24475441316262722,0.2544095275850821,0.15198418895434126,0.1536576523670859,0.13766188942127652,0.25739053006494866,0.2678452907548924,0.2628794911680642,0.4102869213166696,0.4083848220101613,0.45385039002235295,34.0,32.0,28.613636363636363,15.8,16.0,14.409090909090908
0022500638,2026-01-24 00:30:00+00:00,1610612739,CLE,1610612758,SAC,1,123.0,118.0,1,5.0,96.0,44.0,36.0,13.0,27.0,22.0,16.0,32.0,55.0,23.0,6.0,6.0,17.0,7.0,99.28,0.5260416666666666,0.5700778642936597,0.28125,0.07050765511684126,0.32653061224489793,0.7619047619047619,0.375,123.89202256244964,118.85576148267526,5.036261079774377,2.0208333333333335,0,0,112.0,117.1,119.06666666666666,113.6,117.1,117.11111111111111,-1.6,0.0,1.9555555555555555,103.59200000000001,103.66199999999999,104.62355555555557,108.21587634221865,112.99984543829551,113.76805460527333,109.4948952524879,112.86852383212313,112.00655240217256,-1.2790189102692495,0.13132160617237076,1.7615022031007597,0.528326702246128,0.5640553044680001,0.5506880023413909,0.5644489295124722,0.5953942705451734,0.5842548751928527,0.238251097123503,0.24942395339251228,0.25488625072686955,0.1740166092492938,0.16026144375791854,0.13918959170602835,0.28648771235362036,0.27422826947829665,0.2650755497567644,0.43484963995734927,0.4147785001710808,0.4539819394650235,30.4,30.9,28.42222222222222,18.0,16.6,14.555555555555555
0022500646,2026-01-25 00:00:00+00:00,1610612739,CLE,1610612753,ORL,0,119.0,105.0,1,14.0,81.0,43.0,34.0,15.0,22.0,18.0,8.0,30.0,45.0,27.0,11.0,6.0,25.0,17.0,100.38,0.6234567901234568,0.6561535068372297,0.2716049382716049,0.16935644550707313,0.22857142857142856,0.75,0.41975308641975306,118.54951185495119,104.60251046025105,13.947001394700138,0.9791666666666666,1,1,114.2,118.1,119.15217391304348,112.6,118.1,117.1304347826087,1.6,0.0,2.0217391304347827,102.244,103.48600000000002,104.50739130434783,111.86619181490475,114.2053580666703,113.98814086521195,110.06287833566697,114.0652638758776,112.15544825174871,1.8033134792377865,0.14009419079272192,1.8326926134632295,0.5259263399272873,0.5573571455532714,0.5501522124354187,0.5638513218554448,0.5925249904209149,0.5839466793037398,0.26624022755828564,0.25545593013669826,0.255459375711068,0.1617080289729073,0.15048718947546172,0.13769650612800255,0.32679383480259994,0.2727349892393718,0.26641152937607165,0.42071920517474054,0.4069296629617785,0.45226494078100127,28.4,30.0,28.304347826086957,16.6,15.6,14.391304347826088
0022500658,2026-01-27 00:00:00+00:00,1610612739,CLE,1610612753,ORL,1,114.0,98.0,1,16.0,79.0,42.0,25.0,11.0,27.0,19.0,7.0,38.0,54.0,23.0,6.0,5.0,15.0,16.0,99.74,0.6012658227848101,0.6272007042253521,0.34177215189873417,0.16041708441949068,0.19444444444444445,0.7450980392156863,0.31645569620253167,114.29717264888711,98.25546420693804,16.04170844194907,2.0,0,1,111.4,119.0,119.14893617021276,112.2,117.2,116.87234042553192,-0.8,1.8,2.276595744680851,101.48400000000001,103.202,104.41957446808512,110.04336237556672,115.40345980438401,114.08519131180213,110.44200972316737,113.48114367602011,111.9947474476743,-0.3986473476006438,1.9223161283638788,2.0904438641278444,0.5243019084782945,0.5672028245656172,0.5517118843011216,0.5658554394685185,0.5991274655681572,0.5854829947831758,0.28266647837050135,0.24511642396385885,0.2558028983187391,0.16486324973106986,0.15095315760687045,0.13837012185947214,0.3166941670285135,0.2694016559060385,0.2656064208483133,0.40782771719553323,0.39640497160375376,0.45157319919884703,25.6,30.4,28.27659574468085,16.8,15.6,14.446808510638299
0022500671,2026-01-29 00:00:00+00:00,1610612739,CLE,1610612747,LAL,1,129.0,99.0,1,30.0,97.0,51.0,44.0,17.0,13.0,10.0,14.0,32.0,56.0,32.0,12.0,2.0,15.0,10.0,97.82,0.6134020618556701,0.6279205607476636,0.13402061855670103,0.10222858311183808,0.3333333333333333,0.8,0.4536082474226804,131.8748722142711,101.2062972807197,30.66857493355141,2.0,0,1,110.8,118.4,119.04166666666667,108.8,115.4,116.47916666666667,2.0,3.0,2.5625,101.648,102.51199999999999,104.32208333333334,109.24731773025317,115.58036386597189,114.08960758965809,106.84199055485017,112.42897066685646,111.70851238015895,2.4053271754029995,3.151393199115425,2.38109520949912,0.5210256612705507,0.5659657704804617,0.5527442580195318,0.564781739483139,0.5992954092183822,0.5863521137298878,0.3110209087502482,0.2588390936991868,0.25759392443498896,0.16055362173021265,0.14917791181025988,0.1388294335794725,0.2967595265056377,0.26027467177905433,0.2641238796732327,0.3911188564360396,0.3985050866785524,0.44875825121975715,22.6,29.4,28.166666666666668,16.4,15.3,14.479166666666666
0022500693,2026-01-31 02:00:00+00:00,1610612739,CLE,1610612756,PHX,0,113.0,126.0,0,-13.0,97.0,45.0,48.0,15.0,11.0,8.0,16.0,27.0,52.0,34.0,13.0,2.0,17.0,22.0,106.88,0.5412371134020618,0.5547918303220738,0.1134020618556701,0.2058383233532934,0.32,0.75,0.4948453608247423,105.72604790419162,117.88922155688623,-12.16317365269461,2.0833333333333335,0,1,115.8,119.1,119.24489795918367,101.4,112.2,116.12244897959184,14.4,6.9,3.122448979591837,99.792,101.90799999999999,104.18938775510203,116.20119039906444,117.02126915017581,114.45257217383386,101.6864246141687,109.93646733118878,111.49418145976223,14.514765784895726,7.084801818987032,2.958390714071616,0.5601895901252012,0.5685147678748199,0.5539821723835346,0.592621490730416,0.6012335147743936,0.5872004493833117,0.2609019555385115,0.2491642324779338,0.25507202023339126,0.14178365207807048,0.14688392051620586,0.13808247744747998,0.28891638925073576,0.2731534596578422,0.26553631750303064,0.4049174289974988,0.4076021751570842,0.44885723073410255,25.0,29.5,28.244897959183675,14.2,15.0,14.387755102040817
0022500710,2026-02-02 02:00:00+00:00,1610612739,CLE,1610612757,POR,0,130.0,111.0,1,19.0,91.0,50.0,34.0,16.0,19.0,14.0,10.0,29.0,46.0,41.0,15.0,7.0,15.0,14.0,106.32,0.6373626373626373,0.6541867954911433,0.2087912087912088,0.13167795334838225,0.25,0.6304347826086957,0.37362637362637363,122.27238525206923,104.4018058690745,17.870579382994734,2.0,0,1,119.6,115.8,119.12,109.2,111.4,116.32,10.4,4.4,2.8,100.82000000000001,102.20599999999999,104.2432,118.86792543695015,113.5419008895844,114.27804168844101,108.16185099749404,108.82837312499097,111.6220822617047,10.706074439456078,4.7135277645934135,2.655959426736291,0.5810806909665331,0.5547036966063306,0.5537272712039052,0.6072288932851958,0.5858389113988339,0.586552277002087,0.22840995411654202,0.23333052562002252,0.25223862106583683,0.1416696183017073,0.15784311377550056,0.13943759436559625,0.2805759637188208,0.28353183803622056,0.26662559115297,0.4119324781739415,0.42339105906564534,0.4497769933359153,27.8,29.1,28.36,14.4,16.2,14.54
0022500732,2026-02-05 03:30:00+00:00,1610612739,CLE,1610612746,LAC,0,124.0,91.0,1,33.0,98.0,50.0,41.0,16.0,13.0,8.0,13.0,31.0,49.0,30.0,17.0,5.0,12.0,9.0,101.5,0.5918367346938775,0.5977632086386425,0.1326530612244898,0.08866995073891626,0.29545454545454547,0.8378378378378378,0.41836734693877553,122.16748768472907,89.65517241379311,32.51231527093596,3.0625,0,0,121.0,117.6,119.33333333333333,107.8,110.2,116.2156862745098,13.2,7.4,3.1176470588235294,102.228,102.236,104.28392156862745,118.54399797487406,115.20509489488941,114.43479352302195,105.2710598747739,107.66696910522043,111.48050821479039,13.272938100100149,7.5381257896689675,2.954285308231555,0.6033448851057271,0.5646356125165073,0.5553671803442725,0.6240506795246925,0.5939510006900687,0.5878784440312842,0.21391819587478383,0.24007921171653474,0.2513867110212363,0.15390367794801552,0.1578058534604614,0.1392854445417293,0.2652698412698412,0.2960318380362206,0.26629959916957846,0.41165775289921613,0.4161884790369784,0.4482838439298458,31.4,29.9,28.607843137254903,15.8,16.2,14.529411764705882
0022500756,2026-02-08 03:00:00+00:00,1610612739,CLE,1610612758,SAC,0,132.0,126.0,1,6.0,88.0,46.0,35.0,11.0,32.0,29.0,9.0,29.0,51.0,30.0,9.0,3.0,14.0,12.0,103.94,0.5852272727272727,0.646551724137931,0.36363636363636365,0.11545122185876468,0.25,0.6590909090909091,0.3977272727272727,126.99634404464115,121.2237829517029,5.772561092938247,2.9791666666666665,0,0,122.0,116.7,119.42307692307692,105.0,108.6,115.73076923076923,17.0,8.1,3.6923076923076925,102.452,101.96799999999999,104.23038461538461,119.26759314082963,114.65547775819816,114.58349917997786,102.28159226548232,106.36180099432484,111.06079021861737,16.98600087534731,8.293676763873334,3.5227089613604856,0.5970208740198114,0.560661391249053,0.5560685179279188,0.612372619884975,0.5891140296767468,0.5880685356583487,0.18612782046536078,0.23439714941793105,0.24910337160206808,0.13776637899438413,0.151314814362727,0.13831206966090598,0.2786464646464647,0.2976703158374891,0.26686027121352013,0.4113806050030207,0.409604161099277,0.4477085266800176,32.0,28.8,28.634615384615383,14.2,15.5,14.423076923076923
0022500767,2026-02-10 02:00:00+00:00,1610612739,CLE,1610612743,DEN,0,119.0,117.0,1,2.0,92.0,43.0,45.0,15.0,22.0,18.0,12.0,27.0,47.0,25.0,6.0,7.0,29.0,12.0,102.04,0.5489130434782609,0.5851691581431943,0.2391304347826087,0.11760094080752645,0.2608695652173913,0.6923076923076923,0.4891304347826087,116.62093296746373,114.6609172873383,1.9600156801254371,1.9583333333333333,0,0,125.6,118.2,119.66037735849056,110.6,109.7,115.9245283018868,15.0,8.5,3.7358490566037736,103.29199999999999,102.47,104.22490566037736,121.80742741998044,115.5273725751168,114.81770380006584,106.87525601443528,106.85862328464273,111.25254479848691,14.932171405545148,8.668749290474073,3.565159001578934,0.593813164008304,0.5574194126394273,0.5566186831128123,0.6162428238674909,0.5905122816753149,0.589171992044756,0.19050066281288666,0.25076078578156746,0.2512643714517718,0.12877320648223894,0.1446634141062258,0.13788073290992217,0.28975757575757577,0.29325855113160676,0.2665421528887367,0.4276349203079689,0.40937688837200426,0.4467654841526073,33.4,28.0,28.660377358490567,13.4,14.9,14.377358490566039
0022500776,2026-02-12 00:00:00+00:00,1610612739,CLE,1610612764,WAS,1,138.0,113.0,1,25.0,83.0,45.0,38.0,16.0,37.0,32.0,16.0,35.0,63.0,30.0,9.0,8.0,15.0,21.0,106.1,0.6385542168674698,0.6950040290088638,0.4457831325301205,0.19792648444863337,0.43243243243243246,0.6481481481481481,0.4578313253012048,130.06597549481623,106.50329877474081,23.562676720075416,1.9166666666666667,0,1,123.6,119.7,119.64814814814815,114.2,107.8,115.94444444444444,9.4,11.9,3.7037037037037037,104.136,101.964,104.18444444444445,118.75663957061894,117.47891498484171,114.85109693279544,109.566180015759,105.62630231496385,111.31566280753971,9.190459554859952,11.85261266987784,3.5354341252557213,0.5809153603328221,0.5705524752290116,0.5564759860825427,0.607692543346597,0.6001570170385065,0.5890978654910234,0.2115226260580682,0.23621229079828981,0.2510396689208613,0.1318476780213766,0.13681566504972353,0.13750518120432226,0.27526482213438735,0.28209060569256156,0.266437104968897,0.43473935777995454,0.4198283933887267,0.4475500202753851,32.0,28.5,28.59259259259259,13.8,14.0,14.333333333333334
0022500793,2026-02-20 00:00:00+00:00,1610612739,CLE,1610612751,BKN,1,112.0,84.0,1,28.0,86.0,44.0,35.0,12.0,20.0,12.0,8.0,48.0,65.0,27.0,7.0,7.0,13.0,14.0,100.42,0.5813953488372093,0.5907172995780591,0.23255813953488372,0.13941445927106155,0.21052631578947367,0.8888888888888888,0.4069767441860465,111.53156741684923,83.64867556263692,27.882891854212303,8.0,0,0,128.6,124.1,119.98181818181818,111.6,110.4,115.89090909090909,17.0,13.7,4.090909090909091,103.97999999999999,102.4,104.21927272727274,123.62462508874387,121.246275262847,115.12773108846854,107.28899545932993,107.725423228412,111.22816527967065,16.33562962941396,13.520852034435018,3.8995658087978975,0.6003787810259037,0.5907297359962184,0.5579683175513596,0.635734983083955,0.6214819381845753,0.5910234321004386,0.2779988401929583,0.2532043971547502,0.2545804591683024,0.1302653102404446,0.13596746427107595,0.13860375035421882,0.2977513086208739,0.28916363616984736,0.2694552018318704,0.4273365506752471,0.4196345144245943,0.4477369530940364,31.2,29.5,28.618181818181817,13.6,14.0,14.454545454545455
0022500802,2026-02-21 00:00:00+00:00,1610612739,CLE,1610612766,CHA,0,118.0,113.0,1,5.0,77.0,41.0,21.0,10.0,28.0,26.0,11.0,28.0,45.0,24.0,10.0,3.0,21.0,12.0,91.5,0.5974025974025974,0.6605463502015226,0.36363636363636365,0.13114754098360656,0.3333333333333333,0.5490196078431373,0.2727272727272727,128.96174863387978,123.49726775956285,5.4644808743169335,1.0,1,0,125.0,123.0,119.83928571428571,106.2,107.0,115.32142857142857,18.8,16.0,4.517857142857143,102.8,102.51399999999998,104.15142857142857,121.47646152169989,120.01022974828697,115.06351388004677,103.13836939804241,104.20471463640816,110.73567439186647,18.33809212365747,15.80551511187881,4.327839488180297,0.5891853233208181,0.5962651042132727,0.5583866573957498,0.6230410839013382,0.6235458817130153,0.5910179654482534,0.2827522263416933,0.24833521110823856,0.2541872034605628,0.13181261142498046,0.142858144686498,0.13861822729916246,0.28985657177876856,0.2775632065243049,0.26840290029539904,0.43400662478718166,0.42283218884319895,0.4470090922206794,28.4,29.9,28.589285714285715,13.6,14.7,14.446428571428571
0022500817,2026-02-22 18:00:00+00:00,1610612739,CLE,1610612760,OKC,0,113.0,121.0,0,-8.0,89.0,43.0,39.0,13.0,19.0,14.0,12.0,32.0,54.0,28.0,9.0,3.0,22.0,17.0,101.18,0.5561797752808989,0.5803204601479047,0.21348314606741572,0.16801739474204386,0.27906976744186046,0.7111111111111111,0.43820224719101125,111.68215062265269,119.58885155169006,-7.90670092903737,1.75,0,1,123.8,122.9,119.80701754385964,110.6,107.8,115.28070175438596,13.2,15.1,4.526315789473684,100.8,101.626,103.92947368421052,122.83531371153003,121.05145342617982,115.30734255993858,109.90678846719636,106.09419036633933,110.95956199480851,12.928525244333667,14.95726305984049,4.347780565130063,0.5902984958625621,0.5936596849411867,0.5590711475713085,0.6355977122139141,0.6239851660494445,0.5922377616719948,0.3289488868240681,0.25753835364471445,0.25610736416540136,0.14030812947391852,0.13903725423415134,0.1384871626269597,0.2974323293545261,0.2880393970004954,0.26954203069957333,0.40487860994488106,0.4081296074739509,0.44395151644009334,27.2,29.6,28.50877192982456,14.2,14.2,14.403508771929825
0022500835,2026-02-25 00:30:00+00:00,1610612739,CLE,1610612752,NYK,1,109.0,94.0,1,15.0,87.0,37.0,35.0,13.0,30.0,22.0,13.0,31.0,58.0,23.0,11.0,6.0,18.0,11.0,99.72,0.5,0.5439121756487025,0.3448275862068966,0.11030886482150021,0.2826086956521739,0.7380952380952381,0.40229885057471265,109.30605695948657,94.26393902928199,15.042117930204583,2.2708333333333335,0,1,120.0,122.8,119.6896551724138,109.6,110.1,115.37931034482759,10.4,12.7,4.310344827586207,100.248,101.77,103.88206896551723,119.77247502713233,120.78995122355639,115.24483925067503,109.57980218719379,108.22752910081454,111.1083428492375,10.192672839938544,12.562422122741845,4.136496401437521,0.5844889963732872,0.5891510801907955,0.5590212963249221,0.622351459415909,0.6192971416416999,0.5920322909560622,0.2989182433102785,0.2447094530615826,0.25537246385336715,0.15082136405057436,0.13979728526640664,0.1389963045599784,0.30324628284289823,0.296501929300237,0.26970630202271617,0.41297360483762874,0.42030426257279885,0.4438523911082126,26.8,30.1,28.5,15.2,14.3,14.448275862068966
0022500846,2026-02-26 01:00:00+00:00,1610612739,CLE,1610612749,MIL,0,116.0,118.0,0,-2.0,87.0,42.0,40.0,12.0,27.0,20.0,16.0,28.0,53.0,28.0,7.0,2.0,10.0,11.0,94.53999999999999,0.5517241379310345,0.5865695792880259,0.3103448275862069,0.11635286651152953,0.36363636363636365,0.7777777777777778,0.45977011494252873,122.6993865030675,124.81489316691349,-2.1155066638459914,1.0208333333333333,1,1,118.0,120.8,119.50847457627118,105.0,109.6,115.01694915254237,13.0,11.2,4.491525423728813,99.784,101.96000000000001,103.81152542372881,118.30949982553689,118.53306969807792,115.14418192370573,105.50040653558253,107.53329327567076,110.82284447940775,12.809093289954372,10.999776422407162,4.3213374442979795,0.574706387677635,0.5778108740052286,0.5580209353702624,0.6141000629170106,0.6108963031318038,0.5912166957813613,0.32005767359513604,0.2657901498266021,0.25688865236783376,0.14936294885336912,0.14060531343737287,0.1385100767678008,0.3075941089298548,0.29142946553212107,0.2699249866605036,0.3956072879960496,0.41517332288800207,0.44314809381103465,26.4,29.2,28.406779661016948,15.0,14.4,14.389830508474576
0022500004,2025-10-23 01:30:00+00:00,1610612742,DAL,1610612759,SAS,1,92.0,125.0,0,-33.0,83.0,31.0,21.0,9.0,26.0,21.0,9.0,28.0,47.0,20.0,5.0,3.0,24.0,16.0,102.38,0.42771084337349397,0.4870817450232952,0.3132530120481928,0.15628052353975386,0.1875,0.717948717948718,0.25301204819277107,89.86130103535847,122.09415901543271,-32.23285798007424,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022500096,2025-10-25 00:30:00+00:00,1610612742,DAL,1610612764,WAS,1,107.0,117.0,0,-10.0,88.0,38.0,34.0,10.0,27.0,21.0,9.0,39.0,56.0,23.0,11.0,5.0,19.0,21.0,110.82,0.48863636363636365,0.5356427713255907,0.3068181818181818,0.18949648077964268,0.19148936170212766,0.7959183673469388,0.38636363636363635,96.55296877819889,105.57661072008663,-9.023641941887746,1.9583333333333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022500111,2025-10-26 23:30:00+00:00,1610612742,DAL,1610612761,TOR,1,139.0,129.0,1,10.0,85.0,50.0,26.0,10.0,39.0,29.0,12.0,37.0,52.0,32.0,12.0,7.0,26.0,20.0,111.36,0.6470588235294118,0.6803054032889585,0.4588235294117647,0.17959770114942528,0.2926829268292683,0.7254901960784313,0.3058823529411765,124.82040229885058,115.84051724137932,8.979885057471265,1.9583333333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022500119,2025-10-28 00:30:00+00:00,1610612742,DAL,1610612760,OKC,1,94.0,101.0,0,-7.0,87.0,33.0,39.0,12.0,22.0,16.0,6.0,30.0,50.0,20.0,6.0,4.0,15.0,9.0,99.7,0.4482758620689655,0.48613984278030614,0.25287356321839083,0.09027081243731193,0.11538461538461539,0.7692307692307693,0.4482758620689655,94.28284854563691,101.30391173520562,-7.021063189568707,1.0416666666666667,1,1,112.66666666666667,,,123.66666666666667,,,-11.0,,,108.18666666666667,,,103.74489070413597,,,114.50376232563288,,,-10.758871621496908,,,0.5211353435130898,,,0.5676766398792815,,,0.3596315744260464,,,0.1751249018229406,,,0.22389076284379864,,,0.3150860124991946,,,25.0,,,19.0,,
