game_date,bref_id,team,opponent,player_name,is_home
2023-10-25,202310250MEM,NOP,MEM,Zion Williamson,False
2023-10-25,202310250MEM,NOP,MEM,Jonas ValanÄiÅ«nas,False
2023-10-25,202310250MIA,MIA,DET,Tyler Herro,True
2023-10-25,202310250MIA,MIA,DET,Jimmy Butler,True
2023-10-25,202310250MIA,MIA,DET,Bam Adebayo,True
2023-10-25,202310250MIA,MIA,DET,Kyle Lowry,True
2023-10-25,202310250MIA,MIA,DET,Kevin Love,True
2023-10-25,202310250MIA,DET,MIA,Cade Cunningham,False
2023-10-25,202310250MIA,DET,MIA,Isaiah Stewart,False
2023-10-25,202310250MIA,DET,MIA,Jalen Duren,False
2023-10-25,202310250MIA,DET,MIA,Killian Hayes,False
2023-10-25,202310250MIA,DET,MIA,Ausar Thompson,False
2023-10-25,202310250NYK,NYK,BOS,RJ Barrett,True
2023-10-25,202310250NYK,NYK,BOS,Julius Randle,True
2023-10-25,202310250NYK,NYK,BOS,Jalen Brunson,True
2023-10-25,202310250NYK,NYK,BOS,Quentin Grimes,True
2023-10-25,202310250NYK,NYK,BOS,Mitchell Robinson,True
2023-10-25,202310250NYK,BOS,NYK,Jayson Tatum,False
2023-10-25,202310250NYK,BOS,NYK,Jaylen Brown,False
2023-10-25,202310250NYK,BOS,NYK,Kristaps PorziÅÄ£is,False
2023-10-25,202310250NYK,BOS,NYK,Jrue Holiday,False
2023-10-25,202310250NYK,BOS,NYK,Derrick White,False
2023-10-25,202310250ORL,ORL,HOU,Paolo Banchero,True
2023-10-25,202310250ORL,ORL,HOU,Franz Wagner,True
2023-10-25,202310250ORL,ORL,HOU,Wendell Carter Jr.,True
2023-10-25,202310250ORL,ORL,HOU,Markelle Fultz,True
2023-10-25,202310250ORL,ORL,HOU,Jalen Suggs,True
2023-10-25,202310250ORL,HOU,ORL,Fred VanVleet,False
2023-10-25,202310250ORL,HOU,ORL,Jalen Green,False
2023-10-25,202310250ORL,HOU,ORL,Alperen ÅengÃ¼n,False
2023-10-25,202310250ORL,HOU,ORL,Jabari Smith Jr.,False
2023-10-25,202310250ORL,HOU,ORL,Dillon Brooks,False
2023-10-25,202310250SAS,SAS,DAL,Devin Vassell,True
2023-10-25,202310250SAS,SAS,DAL,Zach Collins,True
2023-10-25,202310250SAS,SAS,DAL,Keldon Johnson,True
2023-10-25,202310250SAS,SAS,DAL,Jeremy Sochan,True
2023-10-25,202310250SAS,SAS,DAL,Victor Wembanyama,True
2023-10-25,202310250SAS,DAL,SAS,Kyrie Irving,False
2023-10-25,202310250SAS,DAL,SAS,Grant Williams,False
2023-10-25,202310250SAS,DAL,SAS,Luka DonÄiÄ,False
2023-10-25,202310250SAS,DAL,SAS,Maxi Kleber,False
2023-10-25,202310250SAS,DAL,SAS,Derrick Jones Jr.,False
2023-10-25,202310250TOR,TOR,MIN,Scottie Barnes,True
2023-10-25,202310250TOR,TOR,MIN,Pascal Siakam,True
2023-10-25,202310250TOR,TOR,MIN,OG Anunoby,True
2023-10-25,202310250TOR,TOR,MIN,Dennis SchrÃ¶der,True
2023-10-25,202310250TOR,TOR,MIN,Jakob Poeltl,True
2023-10-25,202310250TOR,MIN,TOR,Anthony Edwards,False
2023-10-25,202310250TOR,MIN,TOR,Karl-Anthony Towns,False
2023-10-25,202310250TOR,MIN,TOR,Rudy Gobert,False
2023-10-25,202310250TOR,MIN,TOR,Mike Conley,False
2023-10-25,202310250TOR,MIN,TOR,Nickeil Alexander-Walker,False
2023-10-25,202310250UTA,UTA,SAC,Lauri Markkanen,True
2023-10-25,202310250UTA,UTA,SAC,John Collins,True
2023-10-25,202310250UTA,UTA,SAC,Jordan Clarkson,True
2023-10-25,202310250UTA,UTA,SAC,Walker Kessler,True
2023-10-25,202310250UTA,UTA,SAC,Talen Horton-Tucker,True
2023-10-25,202310250UTA,SAC,UTA,Harrison Barnes,False
2023-10-25,202310250UTA,SAC,UTA,De'Aaron Fox,False
2023-10-25,202310250UTA,SAC,UTA,Domantas Sabonis,False
2023-10-25,202310250UTA,SAC,UTA,Keegan Murray,False
2023-10-25,202310250UTA,SAC,UTA,Kevin Huerter,False
2023-10-26,202310260LAL,LAL,PHX,Anthony Davis,True
2023-10-26,202310260LAL,LAL,PHX,LeBron James,True
2023-10-26,202310260LAL,LAL,PHX,D'Angelo Russell,True
2023-10-26,202310260LAL,LAL,PHX,Austin Reaves,True
2023-10-26,202310260LAL,LAL,PHX,Taurean Prince,True
2023-10-26,202310260LAL,PHX,LAL,Kevin Durant,False
2023-10-26,202310260LAL,PHX,LAL,Grayson Allen,False
2023-10-26,202310260LAL,PHX,LAL,Josh Okogie,False
2023-10-26,202310260LAL,PHX,LAL,Eric Gordon,False
2023-10-26,202310260LAL,PHX,LAL,Jusuf NurkiÄ,False
2023-10-26,202310260MIL,MIL,PHI,Damian Lillard,True
2023-10-26,202310260MIL,MIL,PHI,Giannis Antetokounmpo,True
2023-10-26,202310260MIL,MIL,PHI,Malik Beasley,True
2023-10-26,202310260MIL,MIL,PHI,Brook Lopez,True
2023-10-26,202310260MIL,MIL,PHI,Khris Middleton,True
2023-10-26,202310260MIL,PHI,MIL,Tyrese Maxey,False
2023-10-26,202310260MIL,PHI,MIL,Tobias Harris,False
2023-10-26,202310260MIL,PHI,MIL,Joel Embiid,False
2023-10-26,202310260MIL,PHI,MIL,P.J. Tucker,False
2023-10-26,202310260MIL,PHI,MIL,De'Anthony Melton,False
2023-10-27,202310270ATL,ATL,NYK,Trae Young,True
2023-10-27,202310270ATL,ATL,NYK,Dejounte Murray,True
2023-10-27,202310270ATL,ATL,NYK,De'Andre Hunter,True
2023-10-27,202310270ATL,ATL,NYK,Clint Capela,True
2023-10-27,202310270ATL,ATL,NYK,Saddiq Bey,True
2023-10-27,202310270ATL,NYK,ATL,Mitchell Robinson,False
2023-10-27,202310270ATL,NYK,ATL,Julius Randle,False
2023-10-27,202310270ATL,NYK,ATL,RJ Barrett,False
2023-10-27,202310270ATL,NYK,ATL,Jalen Brunson,False
2023-10-27,202310270ATL,NYK,ATL,Quentin Grimes,False
2023-10-27,202310270BOS,BOS,MIA,Jayson Tatum,True
2023-10-27,202310270BOS,BOS,MIA,Jrue Holiday,True
2023-10-27,202310270BOS,BOS,MIA,Derrick White,True
2023-10-27,202310270BOS,BOS,MIA,Jaylen Brown,True
2023-10-27,202310270BOS,BOS,MIA,Kristaps PorziÅÄ£is,True
2023-10-27,202310270BOS,MIA,BOS,Tyler Herro,False
2023-10-27,202310270BOS,MIA,BOS,Bam Adebayo,False
2023-10-27,202310270BOS,MIA,BOS,Jimmy Butler,False
2023-10-27,202310270BOS,MIA,BOS,Kyle Lowry,False
2023-10-27,202310270BOS,MIA,BOS,Kevin Love,False
2023-10-27,202310270CHI,CHI,TOR,DeMar DeRozan,True
2023-10-27,202310270CHI,CHI,TOR,Nikola VuÄeviÄ,True
2023-10-27,202310270CHI,CHI,TOR,Coby White,True
2023-10-27,202310270CHI,CHI,TOR,Zach LaVine,True
2023-10-27,202310270CHI,CHI,TOR,Patrick Williams,True
2023-10-27,202310270CHI,TOR,CHI,Pascal Siakam,False
2023-10-27,202310270CHI,TOR,CHI,Scottie Barnes,False
2023-10-27,202310270CHI,TOR,CHI,Dennis SchrÃ¶der,False
2023-10-27,202310270CHI,TOR,CHI,OG Anunoby,False
2023-10-27,202310270CHI,TOR,CHI,Jakob Poeltl,False
2023-10-27,202310270CHO,CHA,DET,Terry Rozier,True
2023-10-27,202310270CHO,CHA,DET,Gordon Hayward,True
2023-10-27,202310270CHO,CHA,DET,LaMelo Ball,True
2023-10-27,202310270CHO,CHA,DET,P.J. Washington,True
2023-10-27,202310270CHO,CHA,DET,Mark Williams,True
2023-10-27,202310270CHO,DET,CHA,Isaiah Stewart,False
2023-10-27,202310270CHO,DET,CHA,Jalen Duren,False
2023-10-27,202310270CHO,DET,CHA,Ausar Thompson,False
2023-10-27,202310270CHO,DET,CHA,Killian Hayes,False
2023-10-27,202310270CHO,DET,CHA,Cade Cunningham,False
2023-10-27,202310270CLE,CLE,OKC,Donovan Mitchell,True
2023-10-27,202310270CLE,CLE,OKC,Max Strus,True
2023-10-27,202310270CLE,CLE,OKC,Evan Mobley,True
2023-10-27,202310270CLE,CLE,OKC,Isaac Okoro,True
2023-10-27,202310270CLE,CLE,OKC,Dean Wade,True
2023-10-27,202310270CLE,OKC,CLE,Luguentz Dort,False
2023-10-27,202310270CLE,OKC,CLE,Shai Gilgeous-Alexander,False
2023-10-27,202310270CLE,OKC,CLE,Jalen Williams,False
2023-10-27,202310270CLE,OKC,CLE,Chet Holmgren,False
2023-10-27,202310270CLE,OKC,CLE,Josh Giddey,False
2023-10-27,202310270DAL,DAL,BKN,Luka DonÄiÄ,True
2023-10-27,202310270DAL,DAL,BKN,Kyrie Irving,True
2023-10-27,202310270DAL,DAL,BKN,Grant Williams,True
2023-10-27,202310270DAL,DAL,BKN,Dereck Lively II,True
2023-10-27,202310270DAL,DAL,BKN,Derrick Jones Jr.,True
2023-10-27,202310270DAL,BKN,DAL,Spencer Dinwiddie,False
2023-10-27,202310270DAL,BKN,DAL,Mikal Bridges,False
2023-10-27,202310270DAL,BKN,DAL,Cam Thomas,False
2023-10-27,202310270DAL,BKN,DAL,Ben Simmons,False
2023-10-27,202310270DAL,BKN,DAL,Dorian Finney-Smith,False
2023-10-27,202310270MEM,MEM,DEN,Xavier Tillman Sr.,True
2023-10-27,202310270MEM,MEM,DEN,Desmond Bane,True
2023-10-27,202310270MEM,MEM,DEN,Ziaire Williams,True
2023-10-27,202310270MEM,MEM,DEN,Marcus Smart,True
2023-10-27,202310270MEM,MEM,DEN,Jaren Jackson Jr.,True
2023-10-27,202310270MEM,DEN,MEM,Nikola JokiÄ,False
2023-10-27,202310270MEM,DEN,MEM,Kentavious Caldwell-Pope,False
2023-10-27,202310270MEM,DEN,MEM,Jamal Murray,False
2023-10-27,202310270MEM,DEN,MEM,Aaron Gordon,False
2023-10-27,202310270MEM,DEN,MEM,Michael Porter Jr.,False
2023-10-27,202310270POR,POR,ORL,Shaedon Sharpe,True
2023-10-27,202310270POR,POR,ORL,Jerami Grant,True
2023-10-27,202310270POR,POR,ORL,Deandre Ayton,True
2023-10-27,202310270POR,POR,ORL,Scoot Henderson,True
2023-10-27,202310270POR,POR,ORL,Matisse Thybulle,True
2023-10-27,202310270POR,ORL,POR,Franz Wagner,False
2023-10-27,202310270POR,ORL,POR,Paolo Banchero,False
2023-10-27,202310270POR,ORL,POR,Jalen Suggs,False
2023-10-27,202310270POR,ORL,POR,Wendell Carter Jr.,False
2023-10-27,202310270POR,ORL,POR,Markelle Fultz,False
2023-10-27,202310270SAC,SAC,GSW,Keegan Murray,True
2023-10-27,202310270SAC,SAC,GSW,De'Aaron Fox,True
2023-10-27,202310270SAC,SAC,GSW,Domantas Sabonis,True
2023-10-27,202310270SAC,SAC,GSW,Harrison Barnes,True
2023-10-27,202310270SAC,SAC,GSW,Kevin Huerter,True
2023-10-27,202310270SAC,GSW,SAC,Stephen Curry,False
2023-10-27,202310270SAC,GSW,SAC,Chris Paul,False
2023-10-27,202310270SAC,GSW,SAC,Klay Thompson,False
2023-10-27,202310270SAC,GSW,SAC,Kevon Looney,False
2023-10-27,202310270SAC,GSW,SAC,Andrew Wiggins,False
2023-10-27,202310270SAS,SAS,HOU,Devin Vassell,True
2023-10-27,202310270SAS,SAS,HOU,Zach Collins,True
2023-10-27,202310270SAS,SAS,HOU,Keldon Johnson,True
2023-10-27,202310270SAS,SAS,HOU,Victor Wembanyama,True
2023-10-27,202310270SAS,SAS,HOU,Jeremy Sochan,True
2023-10-27,202310270SAS,HOU,SAS,Fred VanVleet,False
2023-10-27,202310270SAS,HOU,SAS,Alperen ÅengÃ¼n,False
2023-10-27,202310270SAS,HOU,SAS,Dillon Brooks,False
2023-10-27,202310270SAS,HOU,SAS,Jalen Green,False
2023-10-27,202310270SAS,HOU,SAS,Jabari Smith Jr.,False
2023-10-27,202310270UTA,UTA,LAC,Lauri Markkanen,True
2023-10-27,202310270UTA,UTA,LAC,John Collins,True
2023-10-27,202310270UTA,UTA,LAC,Jordan Clarkson,True
2023-10-27,202310270UTA,UTA,LAC,Talen Horton-Tucker,True
2023-10-27,202310270UTA,UTA,LAC,Walker Kessler,True
2023-10-27,202310270UTA,LAC,UTA,Paul George,False
2023-10-27,202310270UTA,LAC,UTA,Russell Westbrook,False
2023-10-27,202310270UTA,LAC,UTA,Kawhi Leonard,False
2023-10-27,202310270UTA,LAC,UTA,Robert Covington,False
2023-10-27,202310270UTA,LAC,UTA,Ivica Zubac,False
2023-10-28,202310280CLE,CLE,IND,Caris LeVert,True
2023-10-28,202310280CLE,CLE,IND,Max Strus,True
2023-10-28,202310280CLE,CLE,IND,Dean Wade,True
2023-10-28,202310280CLE,CLE,IND,Isaac Okoro,True
2023-10-28,202310280CLE,CLE,IND,Evan Mobley,True
2023-10-28,202310280CLE,IND,CLE,Bruce Brown,False
2023-10-28,202310280CLE,IND,CLE,Tyrese Haliburton,False
2023-10-28,202310280CLE,IND,CLE,Myles Turner,False
2023-10-28,202310280CLE,IND,CLE,Obi Toppin,False
2023-10-28,202310280CLE,IND,CLE,Bennedict Mathurin,False
2023-10-28,202310280DET,DET,CHI,Cade Cunningham,True
2023-10-28,202310280DET,DET,CHI,Isaiah Stewart,True
2023-10-28,202310280DET,DET,CHI,Jalen Duren,True
2023-10-28,202310280DET,DET,CHI,Ausar Thompson,True
2023-10-28,202310280DET,DET,CHI,Killian Hayes,True
2023-10-28,202310280DET,CHI,DET,Zach LaVine,False
2023-10-28,202310280DET,CHI,DET,Nikola VuÄeviÄ,False
2023-10-28,202310280DET,CHI,DET,DeMar DeRozan,False
2023-10-28,202310280DET,CHI,DET,Coby White,False
2023-10-28,202310280DET,CHI,DET,Patrick Williams,False
2023-10-28,202310280MIN,MIN,MIA,Anthony Edwards,True
2023-10-28,202310280MIN,MIN,MIA,Karl-Anthony Towns,True
2023-10-28,202310280MIN,MIN,MIA,Rudy Gobert,True
2023-10-28,202310280MIN,MIN,MIA,Mike Conley,True
2023-10-28,202310280MIN,MIN,MIA,Nickeil Alexander-Walker,True
2023-10-28,202310280MIN,MIA,MIN,Tyler Herro,False
2023-10-28,202310280MIN,MIA,MIN,Bam Adebayo,False
2023-10-28,202310280MIN,MIA,MIN,Kyle Lowry,False
2023-10-28,202310280MIN,MIA,MIN,Nikola JoviÄ,False
2023-10-28,202310280MIN,MIA,MIN,Jaime Jaquez Jr.,False
2023-10-28,202310280NOP,NOP,NYK,Brandon Ingram,True
2023-10-28,202310280NOP,NOP,NYK,CJ McCollum,True
2023-10-28,202310280NOP,NOP,NYK,Zion Williamson,True
2023-10-28,202310280NOP,NOP,NYK,Herbert Jones,True
2023-10-28,202310280NOP,NOP,NYK,Jonas ValanÄiÅ«nas,True
2023-10-28,202310280NOP,NYK,NOP,Julius Randle,False
2023-10-28,202310280NOP,NYK,NOP,Jalen Brunson,False
2023-10-28,202310280NOP,NYK,NOP,RJ Barrett,False
2023-10-28,202310280NOP,NYK,NOP,Mitchell Robinson,False
2023-10-28,202310280NOP,NYK,NOP,Quentin Grimes,False
2023-10-28,202310280PHO,PHX,UTA,Grayson Allen,True
2023-10-28,202310280PHO,PHX,UTA,Kevin Durant,True
2023-10-28,202310280PHO,PHX,UTA,Eric Gordon,True
2023-10-28,202310280PHO,PHX,UTA,Josh Okogie,True
2023-10-28,202310280PHO,PHX,UTA,Jusuf NurkiÄ,True
2023-10-28,202310280PHO,UTA,PHX,Lauri Markkanen,False
2023-10-28,202310280PHO,UTA,PHX,John Collins,False
2023-10-28,202310280PHO,UTA,PHX,Walker Kessler,False
2023-10-28,202310280PHO,UTA,PHX,Jordan Clarkson,False
2023-10-28,202310280PHO,UTA,PHX,Talen Horton-Tucker,False
2023-10-28,202310280TOR,TOR,PHI,Scottie Barnes,True
2023-10-28,202310280TOR,TOR,PHI,Pascal Siakam,True
2023-10-28,202310280TOR,TOR,PHI,Dennis SchrÃ¶der,True
2023-10-28,202310280TOR,TOR,PHI,Gary Trent Jr.,True
2023-10-28,202310280TOR,TOR,PHI,Jakob Poeltl,True
2023-10-28,202310280TOR,PHI,TOR,Tyrese Maxey,False
2023-10-28,202310280TOR,PHI,TOR,Tobias Harris,False
2023-10-28,202310280TOR,PHI,TOR,Joel Embiid,False
2023-10-28,202310280TOR,PHI,TOR,De'Anthony Melton,False
2023-10-28,202310280TOR,PHI,TOR,P.J. Tucker,False
2023-10-28,202310280WAS,WAS,MEM,Kyle Kuzma,True
2023-10-28,202310280WAS,WAS,MEM,Jordan Poole,True
2023-10-28,202310280WAS,WAS,MEM,Daniel Gafford,True
2023-10-28,202310280WAS,WAS,MEM,Tyus Jones,True
2023-10-28,202310280WAS,WAS,MEM,Deni Avdija,True
2023-10-28,202310280WAS,MEM,WAS,Desmond Bane,False
2023-10-28,202310280WAS,MEM,WAS,Ziaire Williams,False
2023-10-28,202310280WAS,MEM,WAS,Marcus Smart,False
2023-10-28,202310280WAS,MEM,WAS,Jaren Jackson Jr.,False
2023-10-28,202310280WAS,MEM,WAS,Xavier Tillman Sr.,False
2023-10-29,202310290HOU,HOU,GSW,Jalen Green,True
2023-10-29,202310290HOU,HOU,GSW,Jabari Smith Jr.,True
2023-10-29,202310290HOU,HOU,GSW,Dillon Brooks,True
2023-10-29,202310290HOU,HOU,GSW,Alperen ÅengÃ¼n,True
2023-10-29,202310290HOU,HOU,GSW,Fred VanVleet,True
2023-10-29,202310290HOU,GSW,HOU,Stephen Curry,False
2023-10-29,202310290HOU,GSW,HOU,Klay Thompson,False
2023-10-29,202310290HOU,GSW,HOU,Andrew Wiggins,False
2023-10-29,202310290HOU,GSW,HOU,Kevon Looney,False
2023-10-29,202310290HOU,GSW,HOU,Draymond Green,False
2023-10-29,202310290LAC,LAC,SAS,Kawhi Leonard,True
2023-10-29,202310290LAC,LAC,SAS,Paul George,True
2023-10-29,202310290LAC,LAC,SAS,Russell Westbrook,True
2023-10-29,202310290LAC,LAC,SAS,Robert Covington,True
2023-10-29,202310290LAC,LAC,SAS,Ivica Zubac,True
2023-10-29,202310290LAC,SAS,LAC,Devin Vassell,False
2023-10-29,202310290LAC,SAS,LAC,Victor Wembanyama,False
2023-10-29,202310290LAC,SAS,LAC,Zach Collins,False
2023-10-29,202310290LAC,SAS,LAC,Keldon Johnson,False
2023-10-29,202310290LAC,SAS,LAC,Jeremy Sochan,False
2023-10-29,202310290MIL,MIL,ATL,Malik Beasley,True
2023-10-29,202310290MIL,MIL,ATL,Giannis Antetokounmpo,True
2023-10-29,202310290MIL,MIL,ATL,Damian Lillard,True
2023-10-29,202310290MIL,MIL,ATL,Jae Crowder,True
2023-10-29,202310290MIL,MIL,ATL,Brook Lopez,True
2023-10-29,202310290MIL,ATL,MIL,Trae Young,False
2023-10-29,202310290MIL,ATL,MIL,Dejounte Murray,False
2023-10-29,202310290MIL,ATL,MIL,Jalen Johnson,False
2023-10-29,202310290MIL,ATL,MIL,De'Andre Hunter,False
2023-10-29,202310290MIL,ATL,MIL,Clint Capela,False
2023-10-29,202310290OKC,OKC,DEN,Shai Gilgeous-Alexander,True
2023-10-29,202310290OKC,OKC,DEN,Jalen Williams,True
2023-10-29,202310290OKC,OKC,DEN,Chet Holmgren,True
2023-10-29,202310290OKC,OKC,DEN,Josh Giddey,True
2023-10-29,202310290OKC,OKC,DEN,Luguentz Dort,True
2023-10-29,202310290OKC,DEN,OKC,Jamal Murray,False
2023-10-29,202310290OKC,DEN,OKC,Nikola JokiÄ,False
2023-10-29,202310290OKC,DEN,OKC,Kentavious Caldwell-Pope,False
2023-10-29,202310290OKC,DEN,OKC,Michael Porter Jr.,False
2023-10-29,202310290OKC,DEN,OKC,Aaron Gordon,False
2023-10-29,202310290PHI,PHI,POR,Tobias Harris,True
2023-10-29,202310290PHI,PHI,POR,Tyrese Maxey,True
2023-10-29,202310290PHI,PHI,POR,De'Anthony Melton,True
2023-10-29,202310290PHI,PHI,POR,Joel Embiid,True
2023-10-29,202310290PHI,PHI,POR,P.J. Tucker,True
2023-10-29,202310290PHI,POR,PHI,Shaedon Sharpe,False
2023-10-29,202310290PHI,POR,PHI,Jerami Grant,False
2023-10-29,202310290PHI,POR,PHI,Scoot Henderson,False
2023-10-29,202310290PHI,POR,PHI,Deandre Ayton,False
2023-10-29,202310290PHI,POR,PHI,Matisse Thybulle,False
2023-10-29,202310290SAC,SAC,LAL,Harrison Barnes,True
2023-10-29,202310290SAC,SAC,LAL,Kevin Huerter,True
2023-10-29,202310290SAC,SAC,LAL,De'Aaron Fox,True
2023-10-29,202310290SAC,SAC,LAL,Domantas Sabonis,True
2023-10-29,202310290SAC,SAC,LAL,Keegan Murray,True
2023-10-29,202310290SAC,LAL,SAC,Anthony Davis,False
2023-10-29,202310290SAC,LAL,SAC,Taurean Prince,False
2023-10-29,202310290SAC,LAL,SAC,D'Angelo Russell,False
2023-10-29,202310290SAC,LAL,SAC,LeBron James,False
2023-10-29,202310290SAC,LAL,SAC,Austin Reaves,False
2023-10-30,202310300ATL,ATL,MIN,Dejounte Murray,True
2023-10-30,202310300ATL,ATL,MIN,Trae Young,True
2023-10-30,202310300ATL,ATL,MIN,Jalen Johnson,True
2023-10-30,202310300ATL,ATL,MIN,De'Andre Hunter,True
2023-10-30,202310300ATL,ATL,MIN,Clint Capela,True
2023-10-30,202310300ATL,MIN,ATL,Anthony Edwards,False
2023-10-30,202310300ATL,MIN,ATL,Karl-Anthony Towns,False
2023-10-30,202310300ATL,MIN,ATL,Rudy Gobert,False
2023-10-30,202310300ATL,MIN,ATL,Mike Conley,False
2023-10-30,202310300ATL,MIN,ATL,Jaden McDaniels,False
2023-10-30,202310300CHO,CHA,BKN,Terry Rozier,True
2023-10-30,202310300CHO,CHA,BKN,P.J. Washington,True
2023-10-30,202310300CHO,CHA,BKN,Gordon Hayward,True
2023-10-30,202310300CHO,CHA,BKN,Mark Williams,True
2023-10-30,202310300CHO,CHA,BKN,LaMelo Ball,True
2023-10-30,202310300CHO,BKN,CHA,Cam Thomas,False
2023-10-30,202310300CHO,BKN,CHA,Mikal Bridges,False
2023-10-30,202310300CHO,BKN,CHA,Ben Simmons,False
2023-10-30,202310300CHO,BKN,CHA,Dorian Finney-Smith,False
2023-10-30,202310300CHO,BKN,CHA,Spencer Dinwiddie,False
2023-10-30,202310300DEN,DEN,UTA,Jamal Murray,True
2023-10-30,202310300DEN,DEN,UTA,Nikola JokiÄ,True
2023-10-30,202310300DEN,DEN,UTA,Kentavious Caldwell-Pope,True
2023-10-30,202310300DEN,DEN,UTA,Aaron Gordon,True
